Date,R_Holdings.Price.Change
2023-09-15 00:00:00+09:00,50.723211280088435
2023-09-19 00:00:00+09:00,-152.1696480246501
2023-09-20 00:00:00+09:00,-80.56039953777508
2023-09-21 00:00:00+09:00,-60.66894259423316
2023-09-22 00:00:00+09:00,1.989145727905452
2023-09-25 00:00:00+09:00,-12.929447059243103
2023-09-26 00:00:00+09:00,-63.65266264428101
2023-09-27 00:00:00+09:00,56.69065371999386
2023-09-28 00:00:00+09:00,-129.61006069868563
2023-09-29 00:00:00+09:00,-52.841026367399536
2023-10-02 00:00:00+09:00,-35.892018995097715
2023-10-03 00:00:00+09:00,-24.925010921382636
2023-10-04 00:00:00+09:00,81.7540396085351
2023-10-05 00:00:00+09:00,-47.85602100420874
2023-10-06 00:00:00+09:00,-46.85902123763299
2023-10-10 00:00:00+09:00,44.865018353908454
2023-10-11 00:00:00+09:00,-32.90101592879091
2023-10-12 00:00:00+09:00,90.72704007919492
2023-10-13 00:00:00+09:00,-111.66404031993898
2023-10-16 00:00:00+09:00,-58.82302831133711
2023-10-17 00:00:00+09:00,-1.994000903729102
2023-10-18 00:00:00+09:00,41.87401961616797
2023-10-19 00:00:00+09:00,-27.916012554049303
2023-10-20 00:00:00+09:00,87.7360450130609
2023-10-23 00:00:00+09:00,-47.85602224576269
2023-10-24 00:00:00+09:00,-81.75403786582865
2023-10-25 00:00:00+09:00,-37.88601750588805
2023-10-26 00:00:00+09:00,19.940008515995032
2023-10-27 00:00:00+09:00,65.80202729430403
2023-10-30 00:00:00+09:00,26.919012004573233
2023-10-31 00:00:00+09:00,-17.94600801624165
2023-11-01 00:00:00+09:00,4.985002478496426
2023-11-02 00:00:00+09:00,9.970004972209608
2023-11-06 00:00:00+09:00,128.6130610330756
2023-11-07 00:00:00+09:00,-71.78403499664637
2023-11-08 00:00:00+09:00,63.80802585341371
2023-11-09 00:00:00+09:00,29.910012759315578
2023-11-10 00:00:00+09:00,29.91001264411534
2023-11-13 00:00:00+09:00,19.940010850694307
2023-11-14 00:00:00+09:00,-103.6880465571312
2023-11-15 00:00:00+09:00,110.66706028576209
2023-11-16 00:00:00+09:00,163.50806914841633
2023-11-17 00:00:00+09:00,-77.76603810869346
2023-11-20 00:00:00+09:00,52.84102018534395
2023-11-21 00:00:00+09:00,79.76003824091731
2023-11-22 00:00:00+09:00,114.65505812223
2023-11-24 00:00:00+09:00,52.841026169788165
2023-11-27 00:00:00+09:00,68.79303411539058
2023-11-28 00:00:00+09:00,5.982003042552606
2023-11-29 00:00:00+09:00,70.78702986090957
2023-11-30 00:00:00+09:00,-13.958005861149104
2023-12-01 00:00:00+09:00,-27.916013839367224
2023-12-04 00:00:00+09:00,-17.946007496886523
2023-12-05 00:00:00+09:00,-122.63105880856801
2023-12-06 00:00:00+09:00,118.64305872887144
2023-12-07 00:00:00+09:00,0.0
2023-12-08 00:00:00+09:00,-103.68804833723243
2023-12-11 00:00:00+09:00,16.94900749287808
2023-12-12 00:00:00+09:00,-65.8020333708082
2023-12-13 00:00:00+09:00,-8.973003635960595
2023-12-14 00:00:00+09:00,-7.976003314881382
2023-12-15 00:00:00+09:00,114.65505468089577
2023-12-18 00:00:00+09:00,-112.66104512187121
2023-12-19 00:00:00+09:00,129.6100585770364
2023-12-20 00:00:00+09:00,13.95800616262295
2023-12-21 00:00:00+09:00,5.982002917114187
2023-12-22 00:00:00+09:00,36.88901888620603
2023-12-25 00:00:00+09:00,-97.70603944964205
2023-12-26 00:00:00+09:00,0.9970003792086573
2023-12-27 00:00:00+09:00,64.80502639092629
2023-12-28 00:00:00+09:00,121.63405392054938
2023-12-29 00:00:00+09:00,52.841024615991046
2024-01-04 00:00:00+09:00,-120.63705731640766
2024-01-05 00:00:00+09:00,28.913014096875486
2024-01-09 00:00:00+09:00,9.970004751919078
2024-01-10 00:00:00+09:00,100.69704329734395
2024-01-11 00:00:00+09:00,-78.76303572698089
2024-01-12 00:00:00+09:00,138.5830682200458
2024-01-15 00:00:00+09:00,-16.949008724753185
2024-01-16 00:00:00+09:00,-53.838026482216264
2024-01-17 00:00:00+09:00,-95.71204258286889
2024-01-18 00:00:00+09:00,45.86202036161103
2024-01-19 00:00:00+09:00,78.76303877254395
2024-01-22 00:00:00+09:00,24.92501281648947
2024-01-23 00:00:00+09:00,-66.79903047940115
2024-01-24 00:00:00+09:00,-1.994000910070099
2024-01-25 00:00:00+09:00,-81.75403802153778
2024-01-26 00:00:00+09:00,33.89801414624344
2024-01-29 00:00:00+09:00,3.9880017635196054
2024-01-30 00:00:00+09:00,-23.928011404605968
2024-01-31 00:00:00+09:00,125.62205696653018
2024-02-01 00:00:00+09:00,75.77203436076434
2024-02-02 00:00:00+09:00,-88.73303702987141
2024-02-05 00:00:00+09:00,-105.68205022186612
2024-02-06 00:00:00+09:00,-89.73004362184565
2024-02-07 00:00:00+09:00,92.72104516673335
2024-02-08 00:00:00+09:00,93.71804237984452
2024-02-09 00:00:00+09:00,29.910014252803194
2024-02-13 00:00:00+09:00,-5.982002548608762
2024-02-14 00:00:00+09:00,-188.43308360903575
2024-02-15 00:00:00+09:00,-103.68804953106701
2024-02-16 00:00:00+09:00,138.5830681989728
2024-02-19 00:00:00+09:00,-4.985002499921393
2024-02-20 00:00:00+09:00,-127.61605475382021
2024-02-21 00:00:00+09:00,0.0
2024-02-22 00:00:00+09:00,31.90401521867625
2024-02-26 00:00:00+09:00,70.7870314466345
2024-02-27 00:00:00+09:00,-104.68504884761751
2024-02-28 00:00:00+09:00,136.5890593164222
2024-02-29 00:00:00+09:00,-1.994000862167013
2024-03-01 00:00:00+09:00,179.46007838703827
2024-03-04 00:00:00+09:00,43.8680187480295
2024-03-05 00:00:00+09:00,15.952007511113152
2024-03-06 00:00:00+09:00,2.9910011346819374
2024-03-07 00:00:00+09:00,-24.92501089392408
2024-03-08 00:00:00+09:00,-17.94600766964868
2024-03-11 00:00:00+09:00,155.53206839438826
2024-03-12 00:00:00+09:00,161.51406559339284
2024-03-13 00:00:00+09:00,-11.964005118322348
2024-03-14 00:00:00+09:00,-41.87402016044507
2024-03-15 00:00:00+09:00,118.64305073947162
2024-03-18 00:00:00+09:00,160.51706917100546
2024-03-19 00:00:00+09:00,15.952007220734231
2024-03-21 00:00:00+09:00,-70.78703438526372
2024-03-22 00:00:00+09:00,73.77803287528786
2024-03-25 00:00:00+09:00,-171.48407752403818
2024-03-26 00:00:00+09:00,76.76903559649963
2024-03-27 00:00:00+09:00,122.63105708397234
2024-03-28 00:00:00+09:00,-42.94491732291317
2024-03-29 00:00:00+09:00,50.93467235450953
2024-04-01 00:00:00+09:00,-128.83475912637277
2024-04-02 00:00:00+09:00,-29.96157033381678
2024-04-03 00:00:00+09:00,-46.93979308566759
2024-04-04 00:00:00+09:00,20.973099443369392
2024-04-05 00:00:00+09:00,70.90905049901176
2024-04-08 00:00:00+09:00,8.988471177257452
2024-04-09 00:00:00+09:00,38.95004133437942
2024-04-10 00:00:00+09:00,-64.91673828995499
2024-04-11 00:00:00+09:00,112.85524780891592
2024-04-12 00:00:00+09:00,5.992314292463561
2024-04-15 00:00:00+09:00,42.94491740659578
2024-04-16 00:00:00+09:00,-231.70281789540604
2024-04-17 00:00:00+09:00,-56.9269831205047
2024-04-18 00:00:00+09:00,-117.84884616479485
2024-04-19 00:00:00+09:00,-100.8706200908191
2024-04-22 00:00:00+09:00,99.87190744887448
2024-04-23 00:00:00+09:00,-41.94619906101525
2024-04-24 00:00:00+09:00,187.75917347952327
2024-04-25 00:00:00+09:00,24.967976213599286
2024-04-26 00:00:00+09:00,123.84116132265444
2024-04-30 00:00:00+09:00,130.83219191165153
2024-05-01 00:00:00+09:00,29.961571408991404
2024-05-02 00:00:00+09:00,48.937234210381575
2024-05-07 00:00:00+09:00,7.9897525358201165
2024-05-08 00:00:00+09:00,-31.95900907702162
2024-05-09 00:00:00+09:00,-63.91801977178147
2024-05-10 00:00:00+09:00,-130.83219372882377
2024-05-13 00:00:00+09:00,-65.91545862479052
2024-05-14 00:00:00+09:00,-99.87190290178569
2024-05-15 00:00:00+09:00,66.91417562148399
2024-05-16 00:00:00+09:00,359.53884210846263
2024-05-17 00:00:00+09:00,-17.9769431271925
2024-05-20 00:00:00+09:00,108.86037392175967
2024-05-21 00:00:00+09:00,-162.79120786916883
2024-05-22 00:00:00+09:00,-96.87574379350463
2024-05-23 00:00:00+09:00,84.89111768018029
2024-05-24 00:00:00+09:00,149.80785840018234
2024-05-27 00:00:00+09:00,44.94235661476159
2024-05-28 00:00:00+09:00,32.95772786787802
2024-05-29 00:00:00+09:00,-148.80913812950803
2024-05-30 00:00:00+09:00,-72.90648814106953
2024-05-31 00:00:00+09:00,160.7937637736104
2024-06-03 00:00:00+09:00,163.7899240160741
2024-06-04 00:00:00+09:00,53.93082686235448
2024-06-05 00:00:00+09:00,-132.82963315952293
2024-06-06 00:00:00+09:00,-259.6669558669464
2024-06-07 00:00:00+09:00,66.91417472466219
2024-06-10 00:00:00+09:00,211.72843614164685
2024-06-11 00:00:00+09:00,-141.81810334231432
2024-06-12 00:00:00+09:00,-35.95388563213237
2024-06-13 00:00:00+09:00,67.91289542492632
2024-06-14 00:00:00+09:00,30.960290561363763
2024-06-17 00:00:00+09:00,-8.988471113070773
2024-06-18 00:00:00+09:00,-7.989752447760111
2024-06-19 00:00:00+09:00,162.79120447328478
2024-06-20 00:00:00+09:00,-20.973099850756626
2024-06-21 00:00:00+09:00,-13.982066804634087
2024-06-24 00:00:00+09:00,25.966695677435382
2024-06-25 00:00:00+09:00,140.81937848873076
2024-06-26 00:00:00+09:00,142.8168198866133
2024-06-27 00:00:00+09:00,169.7822379842837
2024-06-28 00:00:00+09:00,56.926984168047056
2024-07-01 00:00:00+09:00,-101.8693362142767
2024-07-02 00:00:00+09:00,186.76045552531832
2024-07-03 00:00:00+09:00,-28.962851431855597
2024-07-04 00:00:00+09:00,121.84372077618536
2024-07-05 00:00:00+09:00,192.7527812646058
2024-07-08 00:00:00+09:00,-69.9103361716152
2024-07-09 00:00:00+09:00,61.92057853645383
2024-07-10 00:00:00+09:00,233.70025997732955
2024-07-11 00:00:00+09:00,-63.918017159199735
2024-07-12 00:00:00+09:00,307.6054601142223
2024-07-16 00:00:00+09:00,-108.86037456011763
2024-07-17 00:00:00+09:00,-5.992314041082864
2024-07-18 00:00:00+09:00,26.965414730944758
2024-07-19 00:00:00+09:00,21.971817790488785
2024-07-22 00:00:00+09:00,-92.88086720054343
2024-07-23 00:00:00+09:00,-17.97694216558193
2024-07-24 00:00:00+09:00,29.96157018399572
2024-07-25 00:00:00+09:00,-384.5068459686554
2024-07-26 00:00:00+09:00,-97.87446640050803
2024-07-29 00:00:00+09:00,102.8680599194222
2024-07-30 00:00:00+09:00,236.69640636007352
2024-07-31 00:00:00+09:00,290.627231611119
2024-08-01 00:00:00+09:00,-118.84756532347092
2024-08-02 00:00:00+09:00,-98.87318303868778
2024-08-05 00:00:00+09:00,-8.98847125584416
2024-08-06 00:00:00+09:00,46.93979386571482
2024-08-07 00:00:00+09:00,639.1801645455716
2024-08-08 00:00:00+09:00,143.8155393670395
2024-08-09 00:00:00+09:00,295.62082743615974
2024-08-13 00:00:00+09:00,-171.77967287515094
2024-08-14 00:00:00+09:00,89.88471798780483
2024-08-15 00:00:00+09:00,-150.80657097155563
2024-08-16 00:00:00+09:00,373.52092526248634
2024-08-19 00:00:00+09:00,-168.7835169218888
2024-08-20 00:00:00+09:00,-75.90264653860868
2024-08-21 00:00:00+09:00,266.6579855576965
2024-08-22 00:00:00+09:00,167.7847984730106
2024-08-23 00:00:00+09:00,-25.96669421867955
2024-08-26 00:00:00+09:00,70.90905008198388
2024-08-27 00:00:00+09:00,250.67846864245985
2024-08-28 00:00:00+09:00,74.90392672719463
2024-08-29 00:00:00+09:00,-98.87319011607542
2024-08-30 00:00:00+09:00,225.7105024887387
2024-09-02 00:00:00+09:00,-57.925704265824606
2024-09-03 00:00:00+09:00,86.88855675703599
2024-09-04 00:00:00+09:00,-283.6362131587557
2024-09-05 00:00:00+09:00,259.6669533568247
2024-09-06 00:00:00+09:00,-125.8385964235149
2024-09-09 00:00:00+09:00,529.3210628989755
2024-09-10 00:00:00+09:00,21.97181972028193
2024-09-11 00:00:00+09:00,-82.89368126390946
2024-09-12 00:00:00+09:00,66.91417344516412
2024-09-13 00:00:00+09:00,0.9987190573101543
2024-09-17 00:00:00+09:00,-18.97566225614173
2024-09-18 00:00:00+09:00,-73.90520656199442
2024-09-19 00:00:00+09:00,227.70794502742137
2024-09-20 00:00:00+09:00,-74.9039274360839
2024-09-24 00:00:00+09:00,-122.8424438582424
2024-09-25 00:00:00+09:00,9.98719073745815
2024-09-26 00:00:00+09:00,57.92570452604741
2024-09-27 00:00:00+09:00,-59.0
2024-09-30 00:00:00+09:00,-65.0
2024-10-01 00:00:00+09:00,79.0
2024-10-02 00:00:00+09:00,33.0
2024-10-03 00:00:00+09:00,-112.0
2024-10-04 00:00:00+09:00,-41.0
2024-10-07 00:00:00+09:00,114.0
2024-10-08 00:00:00+09:00,163.0
2024-10-09 00:00:00+09:00,104.0
2024-10-10 00:00:00+09:00,-196.0
2024-10-11 00:00:00+09:00,-80.0
2024-10-15 00:00:00+09:00,-59.0
2024-10-16 00:00:00+09:00,8.0
2024-10-17 00:00:00+09:00,-57.0
2024-10-18 00:00:00+09:00,-99.0
2024-10-21 00:00:00+09:00,82.0
2024-10-22 00:00:00+09:00,-181.0
2024-10-23 00:00:00+09:00,-237.0
2024-10-24 00:00:00+09:00,111.0
2024-10-25 00:00:00+09:00,-108.0
2024-10-28 00:00:00+09:00,309.0
2024-10-29 00:00:00+09:00,140.0
2024-10-30 00:00:00+09:00,110.0
2024-10-31 00:00:00+09:00,72.0
2024-11-01 00:00:00+09:00,-124.0
2024-11-05 00:00:00+09:00,-297.0
2024-11-06 00:00:00+09:00,398.0
2024-11-07 00:00:00+09:00,114.0
2024-11-08 00:00:00+09:00,41.0
2024-11-11 00:00:00+09:00,-64.0
2024-11-12 00:00:00+09:00,10.0
2024-11-13 00:00:00+09:00,-558.0
2024-11-14 00:00:00+09:00,39.0
2024-11-15 00:00:00+09:00,-216.0
2024-11-18 00:00:00+09:00,212.0
2024-11-19 00:00:00+09:00,-203.0
2024-11-20 00:00:00+09:00,226.0
2024-11-21 00:00:00+09:00,-25.0
