Date,Ticker,Company,Open,Close
2023-04-21 00:00:00+09:00,7203.T,Toyota,1724.1101765182784,1735.66845703125
2023-04-24 00:00:00+09:00,7203.T,Toyota,1748.1900275615485,1731.8157958984375
2023-04-25 00:00:00+09:00,7203.T,Toyota,1736.6316355387369,1733.7420654296875
2023-04-26 00:00:00+09:00,7203.T,Toyota,1727.48138060542,1737.11328125
2023-04-27 00:00:00+09:00,7203.T,Toyota,1738.076382036601,1757.82177734375
2023-04-28 00:00:00+09:00,7203.T,Toyota,1771.306500017354,1788.6439208984375
2023-05-01 00:00:00+09:00,7203.T,Toyota,1801.6470232366116,1805.0181884765625
2023-05-02 00:00:00+09:00,7203.T,Toyota,1807.907796027546,1795.867919921875
2023-05-08 00:00:00+09:00,7203.T,Toyota,1791.533424114359,1787.6806640625
2023-05-09 00:00:00+09:00,7203.T,Toyota,1792.4966874454776,1845.9537353515625
2023-05-10 00:00:00+09:00,7203.T,Toyota,1849.324804232462,1860.4014892578125
2023-05-11 00:00:00+09:00,7203.T,Toyota,1878.2206302395941,1845.47216796875
2023-05-12 00:00:00+09:00,7203.T,Toyota,1873.8861797108832,1870.5150146484375
2023-05-15 00:00:00+09:00,7203.T,Toyota,1868.1070486227588,1861.8463134765625
2023-05-16 00:00:00+09:00,7203.T,Toyota,1861.8464729898094,1852.6961669921875
2023-05-17 00:00:00+09:00,7203.T,Toyota,1854.1408253903212,1857.0303955078125
2023-05-18 00:00:00+09:00,7203.T,Toyota,1873.4046927061693,1883.5181884765625
2023-05-19 00:00:00+09:00,7203.T,Toyota,1891.2236097004377,1887.370849609375
2023-05-22 00:00:00+09:00,7203.T,Toyota,1873.404630846855,1878.2205810546875
2023-05-23 00:00:00+09:00,7203.T,Toyota,1897.4843964296833,1788.6439208984375
2023-05-24 00:00:00+09:00,7203.T,Toyota,1877.7391145600402,1884.4814453125
2023-05-25 00:00:00+09:00,7203.T,Toyota,1881.5917717178734,1867.1439208984375
2023-05-26 00:00:00+09:00,7203.T,Toyota,1869.0702618001721,1865.6990966796875
2023-05-29 00:00:00+09:00,7203.T,Toyota,1886.8892586480345,1857.511962890625
2023-05-30 00:00:00+09:00,7203.T,Toyota,1850.2881336959367,1868.5887451171875
2023-05-31 00:00:00+09:00,7203.T,Toyota,1858.4752829523964,1838.248291015625
2023-06-01 00:00:00+09:00,7203.T,Toyota,1874.3677193822778,1871.4781494140625
2023-06-02 00:00:00+09:00,7203.T,Toyota,1888.3340833008542,1935.5303955078125
2023-06-05 00:00:00+09:00,7203.T,Toyota,1974.5396411680429,1953.8310546875
2023-06-06 00:00:00+09:00,7203.T,Toyota,1950.4599207436165,1974.5396728515625
2023-06-07 00:00:00+09:00,7203.T,Toyota,1982.2451548590504,1947.5703125
2023-06-08 00:00:00+09:00,7203.T,Toyota,1963.4628371890824,1949.49658203125
2023-06-09 00:00:00+09:00,7203.T,Toyota,1979.3555401535461,1975.984375
2023-06-12 00:00:00+09:00,7203.T,Toyota,1989.4690447918397,1992.8402099609375
2023-06-13 00:00:00+09:00,7203.T,Toyota,2022.6989451237923,2093.493408203125
2023-06-14 00:00:00+09:00,7203.T,Toyota,2176.809492102949,2224.968994140625
2023-06-15 00:00:00+09:00,7203.T,Toyota,2259.6438658997254,2235.08251953125
2023-06-16 00:00:00+09:00,7203.T,Toyota,2263.4965069759282,2230.748046875
2023-06-19 00:00:00+09:00,7203.T,Toyota,2235.082465729288,2170.067138671875
2023-06-20 00:00:00+09:00,7203.T,Toyota,2167.177577707219,2161.3984375
2023-06-21 00:00:00+09:00,7203.T,Toyota,2140.2080789032566,2136.8369140625
2023-06-22 00:00:00+09:00,7203.T,Toyota,2163.324644375209,2158.027099609375
2023-06-23 00:00:00+09:00,7203.T,Toyota,2169.104101251705,2118.53662109375
2023-06-26 00:00:00+09:00,7203.T,Toyota,2122.87088621398,2139.2451171875
2023-06-27 00:00:00+09:00,7203.T,Toyota,2165.251341081806,2154.65625
2023-06-28 00:00:00+09:00,7203.T,Toyota,2192.220354959239,2215.3369140625
2023-06-29 00:00:00+09:00,7203.T,Toyota,2217.2634206616885,2211.002685546875
2023-06-30 00:00:00+09:00,7203.T,Toyota,2234.6008551954733,2223.524169921875
2023-07-03 00:00:00+09:00,7203.T,Toyota,2223.0428541073156,2239.898681640625
2023-07-04 00:00:00+09:00,7203.T,Toyota,2246.6406873926535,2251.938232421875
2023-07-05 00:00:00+09:00,7203.T,Toyota,2250.011930665314,2254.827880859375
2023-07-06 00:00:00+09:00,7203.T,Toyota,2263.4966330206544,2241.34326171875
2023-07-07 00:00:00+09:00,7203.T,Toyota,2237.972029415362,2214.85546875
2023-07-10 00:00:00+09:00,7203.T,Toyota,2186.4414710660953,2176.8095703125
2023-07-11 00:00:00+09:00,7203.T,Toyota,2172.9568351424696,2129.61328125
2023-07-12 00:00:00+09:00,7203.T,Toyota,2128.6498323671376,2117.091552734375
2023-07-13 00:00:00+09:00,7203.T,Toyota,2111.7941162054176,2130.0947265625
2023-07-14 00:00:00+09:00,7203.T,Toyota,2137.800253782969,2136.35546875
2023-07-18 00:00:00+09:00,7203.T,Toyota,2132.5027136666436,2157.545654296875
2023-07-19 00:00:00+09:00,7203.T,Toyota,2183.0703002450146,2206.66845703125
2023-07-20 00:00:00+09:00,7203.T,Toyota,2207.1500291111274,2202.815673828125
2023-07-21 00:00:00+09:00,7203.T,Toyota,2204.7421484375,2203.29736328125
2023-07-24 00:00:00+09:00,7203.T,Toyota,2231.711283120764,2238.45361328125
2023-07-25 00:00:00+09:00,7203.T,Toyota,2231.2298956000745,2258.19921875
2023-07-26 00:00:00+09:00,7203.T,Toyota,2232.6743397478604,2236.527099609375
2023-07-27 00:00:00+09:00,7203.T,Toyota,2229.7849742360886,2235.08251953125
2023-07-28 00:00:00+09:00,7203.T,Toyota,2204.2604082644243,2224.968994140625
2023-07-31 00:00:00+09:00,7203.T,Toyota,2263.4967864708847,2298.171630859375
2023-08-01 00:00:00+09:00,7203.T,Toyota,2309.729914479401,2355.4814453125
2023-08-02 00:00:00+09:00,7203.T,Toyota,2348.7388945527127,2410.383056640625
2023-08-03 00:00:00+09:00,7203.T,Toyota,2384.8583966121496,2318.8798828125
2023-08-04 00:00:00+09:00,7203.T,Toyota,2318.3983396434296,2347.775634765625
2023-08-07 00:00:00+09:00,7203.T,Toyota,2341.996744758369,2354.03662109375
2023-08-08 00:00:00+09:00,7203.T,Toyota,2372.8188646307476,2334.291259765625
2023-08-09 00:00:00+09:00,7203.T,Toyota,2333.8095038630377,2307.32177734375
2023-08-10 00:00:00+09:00,7203.T,Toyota,2317.916846999714,2339.588623046875
2023-08-14 00:00:00+09:00,7203.T,Toyota,2349.702305283657,2319.36181640625
2023-08-15 00:00:00+09:00,7203.T,Toyota,2343.4414481343983,2329.956787109375
2023-08-16 00:00:00+09:00,7203.T,Toyota,2311.6560489611898,2283.241943359375
2023-08-17 00:00:00+09:00,7203.T,Toyota,2273.610050161295,2289.502685546875
2023-08-18 00:00:00+09:00,7203.T,Toyota,2262.0518522364073,2262.533447265625
2023-08-21 00:00:00+09:00,7203.T,Toyota,2263.014993953725,2269.75732421875
2023-08-22 00:00:00+09:00,7203.T,Toyota,2298.1712896282716,2327.548583984375
2023-08-23 00:00:00+09:00,7203.T,Toyota,2304.9139483550157,2321.769775390625
2023-08-24 00:00:00+09:00,7203.T,Toyota,2322.7329361979164,2311.65625
2023-08-25 00:00:00+09:00,7203.T,Toyota,2292.392480264875,2306.84033203125
2023-08-28 00:00:00+09:00,7203.T,Toyota,2332.364649599836,2346.8125
2023-08-29 00:00:00+09:00,7203.T,Toyota,2356.4444326298385,2341.99658203125
2023-08-30 00:00:00+09:00,7203.T,Toyota,2359.334328944732,2366.07666015625
2023-08-31 00:00:00+09:00,7203.T,Toyota,2374.2633515314365,2422.4228515625
2023-09-01 00:00:00+09:00,7203.T,Toyota,2393.5272675862648,2426.75732421875
2023-09-04 00:00:00+09:00,7203.T,Toyota,2446.502800920356,2501.88623046875
2023-09-05 00:00:00+09:00,7203.T,Toyota,2504.294064883884,2493.698974609375
2023-09-06 00:00:00+09:00,7203.T,Toyota,2511.03662717194,2553.4169921875
2023-09-07 00:00:00+09:00,7203.T,Toyota,2559.1961756486717,2539.932373046875
2023-09-08 00:00:00+09:00,7203.T,Toyota,2514.889113822993,2507.18359375
2023-09-11 00:00:00+09:00,7203.T,Toyota,2514.4077178073067,2499.478271484375
2023-09-12 00:00:00+09:00,7203.T,Toyota,2527.4107722525405,2559.196044921875
2023-09-13 00:00:00+09:00,7203.T,Toyota,2559.195819266505,2607.8369140625
2023-09-14 00:00:00+09:00,7203.T,Toyota,2615.542515561744,2646.84619140625
2023-09-15 00:00:00+09:00,7203.T,Toyota,2685.373759525075,2717.640625
2023-09-19 00:00:00+09:00,7203.T,Toyota,2703.1928370157875,2773.9873046875
2023-09-20 00:00:00+09:00,7203.T,Toyota,2793.250937834941,2695.96875
2023-09-21 00:00:00+09:00,7203.T,Toyota,2695.968885677504,2682.9658203125
2023-09-22 00:00:00+09:00,7203.T,Toyota,2648.2910565996503,2685.85546875
2023-09-25 00:00:00+09:00,7203.T,Toyota,2682.4843317681457,2659.849365234375
2023-09-26 00:00:00+09:00,7203.T,Toyota,2663.220578380959,2616.505859375
2023-09-27 00:00:00+09:00,7203.T,Toyota,2600.6130701589796,2646.84619140625
2023-09-28 00:00:00+09:00,7203.T,Toyota,2648.7938983970807,2635.160400390625
2023-09-29 00:00:00+09:00,7203.T,Toyota,2646.8462562368695,2607.406494140625
2023-10-02 00:00:00+09:00,7203.T,Toyota,2629.8043017996083,2616.65771484375
2023-10-03 00:00:00+09:00,7203.T,Toyota,2609.8410396173226,2536.804443359375
2023-10-04 00:00:00+09:00,7203.T,Toyota,2488.1134867124433,2412.642333984375
2023-10-05 00:00:00+09:00,7203.T,Toyota,2461.820104367761,2522.197021484375
2023-10-06 00:00:00+09:00,7203.T,Toyota,2497.3645536384165,2504.668212890625
2023-10-10 00:00:00+09:00,7203.T,Toyota,2531.935323990284,2555.7939453125
2023-10-11 00:00:00+09:00,7203.T,Toyota,2580.6265204683964,2581.600341796875
2023-10-12 00:00:00+09:00,7203.T,Toyota,2607.893345296818,2668.270263671875
2023-10-13 00:00:00+09:00,7203.T,Toyota,2637.10786627907,2617.14453125
2023-10-16 00:00:00+09:00,7203.T,Toyota,2580.6262895397676,2590.364501953125
2023-10-17 00:00:00+09:00,7203.T,Toyota,2634.186652929469,2610.81494140625
2023-10-18 00:00:00+09:00,7203.T,Toyota,2604.9718337275194,2599.12890625
2023-10-19 00:00:00+09:00,7203.T,Toyota,2556.2806560321656,2575.757080078125
2023-10-20 00:00:00+09:00,7203.T,Toyota,2532.4221836041984,2548.490234375
2023-10-23 00:00:00+09:00,7203.T,Toyota,2531.9351278136974,2541.67333984375
2023-10-24 00:00:00+09:00,7203.T,Toyota,2575.757242446914,2529.500732421875
2023-10-25 00:00:00+09:00,7203.T,Toyota,2562.1237920587714,2570.88818359375
2023-10-26 00:00:00+09:00,7203.T,Toyota,2548.9772354511197,2526.579345703125
2023-10-27 00:00:00+09:00,7203.T,Toyota,2527.0662638462018,2569.427490234375
2023-10-30 00:00:00+09:00,7203.T,Toyota,2525.1185710583904,2506.615966796875
2023-10-31 00:00:00+09:00,7203.T,Toyota,2522.197021484375,2522.197021484375
2023-11-01 00:00:00+09:00,7203.T,Toyota,2632.72569337918,2641.003173828125
2023-11-02 00:00:00+09:00,7203.T,Toyota,2738.3855344910553,2687.746826171875
2023-11-06 00:00:00+09:00,7203.T,Toyota,2765.6524336513967,2771.495361328125
2023-11-07 00:00:00+09:00,7203.T,Toyota,2775.3905991376455,2757.86181640625
2023-11-08 00:00:00+09:00,7203.T,Toyota,2786.5895162810007,2684.8251953125
2023-11-09 00:00:00+09:00,7203.T,Toyota,2721.830234097715,2743.7412109375
2023-11-10 00:00:00+09:00,7203.T,Toyota,2697.9719016176864,2729.62109375
2023-11-13 00:00:00+09:00,7203.T,Toyota,2758.8355341523006,2743.25439453125
2023-11-14 00:00:00+09:00,7203.T,Toyota,2770.521522925779,2769.060791015625
2023-11-15 00:00:00+09:00,7203.T,Toyota,2805.091996925194,2785.128662109375
2023-11-16 00:00:00+09:00,7203.T,Toyota,2785.1289866408692,2803.631591796875
2023-11-17 00:00:00+09:00,7203.T,Toyota,2765.6522188310287,2816.77783203125
2023-11-20 00:00:00+09:00,7203.T,Toyota,2816.778037970015,2707.22314453125
2023-11-21 00:00:00+09:00,7203.T,Toyota,2712.0921856254286,2663.401123046875
2023-11-22 00:00:00+09:00,7203.T,Toyota,2656.5846225318396,2657.071533203125
2023-11-24 00:00:00+09:00,7203.T,Toyota,2712.0923104151802,2729.62109375
2023-11-27 00:00:00+09:00,7203.T,Toyota,2726.6995007897112,2697.48486328125
2023-11-28 00:00:00+09:00,7203.T,Toyota,2697.4847595990245,2682.87744140625
2023-11-29 00:00:00+09:00,7203.T,Toyota,2697.4848428091545,2729.134033203125
2023-11-30 00:00:00+09:00,7203.T,Toyota,2736.4377353604737,2721.343505859375
2023-12-01 00:00:00+09:00,7203.T,Toyota,2745.202195404193,2758.835693359375
2023-12-04 00:00:00+09:00,7203.T,Toyota,2728.6471258892275,2695.05029296875
2023-12-05 00:00:00+09:00,7203.T,Toyota,2697.484798289393,2681.416748046875
2023-12-06 00:00:00+09:00,7203.T,Toyota,2697.9717751156536,2752.99267578125
2023-12-07 00:00:00+09:00,7203.T,Toyota,2726.69952277912,2721.343505859375
2023-12-08 00:00:00+09:00,7203.T,Toyota,2640.0294292146114,2610.327880859375
2023-12-11 00:00:00+09:00,7203.T,Toyota,2630.2913880398437,2634.673583984375
2023-12-12 00:00:00+09:00,7203.T,Toyota,2655.6106259760163,2611.3017578125
2023-12-13 00:00:00+09:00,7203.T,Toyota,2602.537409174391,2603.51123046875
2023-12-14 00:00:00+09:00,7203.T,Toyota,2537.2913196733575,2504.181396484375
2023-12-15 00:00:00+09:00,7203.T,Toyota,2548.4901695024096,2532.422119140625
2023-12-18 00:00:00+09:00,7203.T,Toyota,2522.6839879912077,2550.9248046875
2023-12-19 00:00:00+09:00,7203.T,Toyota,2551.411906702684,2571.375244140625
2023-12-20 00:00:00+09:00,7203.T,Toyota,2596.20751528372,2574.783447265625
2023-12-21 00:00:00+09:00,7203.T,Toyota,2454.029660560345,2471.071533203125
2023-12-22 00:00:00+09:00,7203.T,Toyota,2454.029562363374,2450.13427734375
2023-12-25 00:00:00+09:00,7203.T,Toyota,2458.8986178387986,2470.58447265625
2023-12-26 00:00:00+09:00,7203.T,Toyota,2476.427623113747,2474.47998046875
2023-12-27 00:00:00+09:00,7203.T,Toyota,2490.5479284058324,2515.38037109375
2023-12-28 00:00:00+09:00,7203.T,Toyota,2488.1133369362224,2489.087158203125
2023-12-29 00:00:00+09:00,7203.T,Toyota,2504.6681455528615,2522.683837890625
2024-01-04 00:00:00+09:00,7203.T,Toyota,2536.8044049083846,2566.01904296875
2024-01-05 00:00:00+09:00,7203.T,Toyota,2574.2964443310575,2630.778076171875
2024-01-09 00:00:00+09:00,7203.T,Toyota,2643.9248568868315,2623.474609375
2024-01-10 00:00:00+09:00,7203.T,Toyota,2613.736306423611,2673.139404296875
2024-01-11 00:00:00+09:00,7203.T,Toyota,2752.9926463367233,2769.547607421875
2024-01-12 00:00:00+09:00,7203.T,Toyota,2804.605271854071,2762.73095703125
2024-01-15 00:00:00+09:00,7203.T,Toyota,2779.285759940066,2774.903564453125
2024-01-16 00:00:00+09:00,7203.T,Toyota,2779.285794462417,2779.772705078125
2024-01-17 00:00:00+09:00,7203.T,Toyota,2804.605258839489,2781.720458984375
2024-01-18 00:00:00+09:00,7203.T,Toyota,2804.6052841975097,2854.757080078125
2024-01-19 00:00:00+09:00,7203.T,Toyota,2906.8563844834043,2884.45849609375
2024-01-22 00:00:00+09:00,7203.T,Toyota,2887.3800968244364,2903.93505859375
2024-01-23 00:00:00+09:00,7203.T,Toyota,2918.5421459691574,2912.69921875
2024-01-24 00:00:00+09:00,7203.T,Toyota,2921.463685535986,2882.02392578125
2024-01-25 00:00:00+09:00,7203.T,Toyota,2886.40625,2886.40625
2024-01-26 00:00:00+09:00,7203.T,Toyota,2872.7725512505403,2816.77783203125
2024-01-29 00:00:00+09:00,7203.T,Toyota,2852.322492867673,2905.395751953125
2024-01-30 00:00:00+09:00,7203.T,Toyota,2872.772624110386,2882.02392578125
2024-01-31 00:00:00+09:00,7203.T,Toyota,2863.03458984375,2921.4638671875
2024-02-01 00:00:00+09:00,7203.T,Toyota,2863.5216126213654,2867.90380859375
2024-02-02 00:00:00+09:00,7203.T,Toyota,2885.9192533523737,2874.2333984375
2024-02-05 00:00:00+09:00,7203.T,Toyota,2917.081469979516,2913.673095703125
2024-02-06 00:00:00+09:00,7203.T,Toyota,2920.976905153509,3052.9296875
2024-02-07 00:00:00+09:00,7203.T,Toyota,3111.359085551069,3174.657470703125
2024-02-08 00:00:00+09:00,7203.T,Toyota,3242.824601358442,3262.301025390625
2024-02-09 00:00:00+09:00,7203.T,Toyota,3272.0394433681913,3236.008056640625
2024-02-13 00:00:00+09:00,7203.T,Toyota,3277.8824513753257,3365.5263671875
2024-02-14 00:00:00+09:00,7203.T,Toyota,3362.604856342896,3296.385009765625
2024-02-15 00:00:00+09:00,7203.T,Toyota,3325.59972581463,3293.463623046875
2024-02-16 00:00:00+09:00,7203.T,Toyota,3349.9453308069715,3324.6259765625
2024-02-19 00:00:00+09:00,7203.T,Toyota,3324.6256475776695,3340.206787109375
2024-02-20 00:00:00+09:00,7203.T,Toyota,3359.683543977922,3324.6259765625
2024-02-21 00:00:00+09:00,7203.T,Toyota,3310.9923373022384,3339.233154296875
2024-02-22 00:00:00+09:00,7203.T,Toyota,3359.6833965514943,3428.82470703125
2024-02-26 00:00:00+09:00,7203.T,Toyota,3457.0655324114655,3471.6728515625
2024-02-27 00:00:00+09:00,7203.T,Toyota,3505.7565660332916,3488.227783203125
2024-02-28 00:00:00+09:00,7203.T,Toyota,3494.0705299698,3476.541748046875
2024-02-29 00:00:00+09:00,7203.T,Toyota,3466.8036901710507,3526.206787109375
2024-03-01 00:00:00+09:00,7203.T,Toyota,3500.8873052182407,3583.662109375
2024-03-04 00:00:00+09:00,7203.T,Toyota,3597.2958260353375,3566.133544921875
2024-03-05 00:00:00+09:00,7203.T,Toyota,3569.055075283567,3631.379638671875
2024-03-06 00:00:00+09:00,7203.T,Toyota,3631.379425558939,3670.332275390625
2024-03-07 00:00:00+09:00,7203.T,Toyota,3699.5469453738688,3564.185791015625
2024-03-08 00:00:00+09:00,7203.T,Toyota,3548.6047970589507,3515.494873046875
2024-03-11 00:00:00+09:00,7203.T,Toyota,3408.3744003269726,3406.4267578125
